X,Y,OBJECTID,COMPKEY,UNITID,UNITDESC,CONDITION,CONDITION_ASSESSMENT_DATE,CURRENT_STATUS,OWNERSHIP,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,COMPTYPE,CURRENT_STATUS_DATE,INSTALL_DATE,INSTALL_PURPOSE,INTKEY,LANDSCAPING,MAINTAINED_BY,MAINTENANCE_AGREEMENT,NO_LAND_REASON,OVERRIDECOMMENT,OVERRIDEYN,OWNERSHIP_DATE,SDOT_INITIATED,SEWER_ACCESS_COVER,TRCSIZE,SURVEY_MONUMENT,TRCSHAPE,UNITTYPE,SHAPE_LNG,SHAPE_LAT
1266974.79895818,259545.797949836,524,509607,TRC-933,FREMONT AVE N AND N 100TH ST                                                                                                                                                                                                                                   ,GOOD,2009/06/23 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1981/08/21 00:00:00+00, ,37407,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.35003997367,47.7014456776444
1278889.29682638,223871.215129301,525,646853,TRC-1149,26TH AVE AND E ALDER ST                                                                                                                                                                                                                                        ,GOOD,2019/01/02 00:00:00+00,INSVC, ,DISTRICT3, ,16,2019/01/02 00:00:00+00,1970/01/01 00:00:00+00,CALMING,30099,Y, ,, ,,N,1970/01/01 00:00:00+00,N,N,13,Y,CRC,TRC,-122.298903073023,47.604295518327
1270616.01873791,241848.987563714,526,509237,TRC-1009,MERIDIAN AVE N AND N 38TH ST                                                                                                                                                                                                                                   ,GOOD,2009/07/27 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1984/06/29 00:00:00+00, ,27262,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.333853951648,47.6531351570377
1274227.72344561,256033.019898236,527,509196,TRC-789,8TH AVE NE AND NE 88TH ST                                                                                                                                                                                                                                      ,GOOD,2009/09/12 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1997/08/01 00:00:00+00, ,37540,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.320314525269,47.6922053115303
1282328.3489899,263071.593089446,528,580054,TRC-1121,38TH AVE NE AND NE 115TH ST                                                                                                                                                                                                                                    ,GOOD,2012/02/17 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2012/02/17 00:00:00+00,1970/01/01 00:00:00+00, ,36828,Y,SDOT,, ,,N,2012/02/17 00:00:00+00,N,Y,10,N,CRC,TRC,-122.287968468409,47.7119223120648
1259666.5363587,249346.785523385,529,508966,TRC-241,17TH AVE NW AND NW 61ST ST                                                                                                                                                                                                                                     ,GOOD,2009/09/04 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1992/04/22 00:00:00+00, ,25120,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.378882243116,47.6730921968263
1263325.08906645,249002.10808304,530,509797,TRC-758,6TH AVE NW AND NW 60TH ST                                                                                                                                                                                                                                      ,GOOD,2009/09/14 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1997/04/28 00:00:00+00, ,25275,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.364007479883,47.6723479086101
1279983.84249151,249270.663347304,531,508896,TRC-487,29TH AVE NE AND NE 62ND ST                                                                                                                                                                                                                                     ,GOOD,2009/09/04 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1991/05/07 00:00:00+00, ,25895,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.296424366072,47.6739722745065
1276217.69023165,229109.36899066,532,509391,TRC-220,17TH AVE AND E DENNY WAY                                                                                                                                                                                                                                       ,GOOD,2009/06/22 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1980/05/20 00:00:00+00, ,29386,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.310138101544,47.6185132300577
1262183.04836127,250090.501940146,533,509608,TRC-808,9TH AVE NW AND NW 64TH ST                                                                                                                                                                                                                                      ,GOOD,2009/09/15 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1999/07/26 00:00:00+00, ,25379,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.368730107998,47.6752687656093
1271948.02853127,253469.448247612,534,508974,TRC-1065,SUNNYSIDE AVE N AND N 77TH ST                                                                                                                                                                                                                                  ,GOOD,2009/09/15 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1998/04/09 00:00:00+00, ,24542,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.329367001095,47.6850575251512
1265401.62366056,234665.511780351,535,508992,TRC-960,GARFIELD ST AND WARREN AVE N                                                                                                                                                                                                                                   ,GOOD,2009/08/03 00:00:00+00,INSVC,SDOT,DISTRICT7, ,16,2009/10/14 00:00:00+00,1988/08/04 00:00:00+00, ,28169,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.35443059982,47.6331649200045
1266053.64727724,264862.881155267,536,526962,TRC-1098,PHINNEY AVE N AND N 120TH ST                                                                                                                                                                                                                                   ,GOOD,2010/11/19 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2010/11/18 00:00:00+00,1970/01/01 00:00:00+00,SAFETY,36372,N,SDOT,, ,,N,2010/08/17 00:00:00+00,Y,Y,10,Y,CRC,TRC,-122.354206910363,47.7159696795092
1265572.76996474,243631.016493529,537,509575,TRC-1038,PHINNEY AVE N AND N 42ND ST                                                                                                                                                                                                                                    ,GOOD,2009/09/09 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1994/11/04 00:00:00+00, ,26970,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.354455289362,47.6577482071489
1267645.48855887,260058.240830362,538,509565,TRC-987,LINDEN AVE N AND N 102ND ST                                                                                                                                                                                                                                    ,GOOD,1970/01/01 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1999/05/13 00:00:00+00, ,37391,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.347357661355,47.7028864610151
1279395.0936909,229191.638558745,539,509693,TRC-452,27TH AVE AND E DENNY WAY                                                                                                                                                                                                                                       ,GOOD,2009/09/15 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,2002/07/23 00:00:00+00, ,29287,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.297263390044,47.6189051526039
1278903.0040904,234075.955171749,540,509525,TRC-425,26TH AVE E AND E GALER W ST                                                                                                                                                                                                                                    ,GOOD,2009/09/04 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1990/05/15 00:00:00+00, ,29191,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.29963563925,47.6322673424261
1273252.39301261,202021.177794918,541,509867,TRC-929,FLORA AVE S AND S WARSAW ST                                                                                                                                                                                                                                    ,GOOD,2009/09/24 00:00:00+00,INSVC,SDOT,DISTRICT2, ,16,2009/10/14 00:00:00+00,1983/05/19 00:00:00+00, ,34181,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.320037495002,47.5441084509574
1277925.4165054,236746.605350479,542,509241,TRC-362,22ND AVE E AND E LYNN ST                                                                                                                                                                                                                                       ,GOOD,2009/09/04 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1991/12/09 00:00:00+00, ,28430,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.303806732796,47.6395364306414
1266313.1080135,259561.671613842,543,509380,TRC-863,DAYTON AVE N AND N 100TH ST                                                                                                                                                                                                                                    ,GOOD,2009/09/10 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1997/06/24 00:00:00+00, ,37400,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OTHER,TRC,-122.35272795769,47.7014534055277
1280872.70066841,256505.580282718,544,509548,TRC-543,32ND AVE NE AND NE 90TH ST                                                                                                                                                                                                                                     ,GOOD,2009/09/15 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1998/06/16 00:00:00+00, ,37662,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.293374243227,47.6938493763243
1263609.80701873,254847.494713023,545,508900,TRC-766,6TH AVE NW AND NW 82ND ST                                                                                                                                                                                                                                      ,GOOD,2009/09/09 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1993/07/13 00:00:00+00, ,24052,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.363323735395,47.6883852916417
1266959.11134216,258224.718268484,546,509702,TRC-958,FREMONT AVE N AND N 95TH ST                                                                                                                                                                                                                                    ,GOOD,2009/09/10 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1997/08/01 00:00:00+00, ,37425,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OTHER,TRC,-122.349997942095,47.697823818546
1277849.94028132,230124.502815709,547,509519,TRC-366,22ND AVE E AND E THOMAS ST                                                                                                                                                                                                                                     ,GOOD,2009/09/21 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1970/01/01 00:00:00+00, ,29363,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.303599673537,47.6213813745711
1284235.49510385,198822.943999648,549,509409,TRC-688,46TH AVE S AND S FONTANELLE ST                                                                                                                                                                                                                                 ,GOOD,2009/09/24 00:00:00+00,INSVC,SDOT,DISTRICT2, ,16,2009/10/14 00:00:00+00,1970/01/01 00:00:00+00, ,34476,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.275333181152,47.5359150145
1274852.97483824,226171.829275653,550,509442,TRC-159,13TH AVE AND E MARION ST                                                                                                                                                                                                                                       ,GOOD,2009/09/09 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1995/02/03 00:00:00+00, ,29782,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.315441197703,47.6103895628134
1267750.25444697,243925.594925836,551,509020,TRC-1083,WHITMAN AVE N AND N MOTOR PL                                                                                                                                                                                                                                   ,GOOD,2009/09/15 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1999/04/07 00:00:00+00, ,26960,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.345644795617,47.6586732773412
1274347.03486973,230407.053727984,552,509766,TRC-109,11TH AVE E AND E HARRISON ST                                                                                                                                                                                                                                   ,GOOD,2009/06/23 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1982/04/26 00:00:00+00, ,29027,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.317823110764,47.6219714959999
1280476.654524,226080.418011561,553,509802,TRC-525,31ST AVE AND E MARION ST                                                                                                                                                                                                                                       ,GOOD,2009/06/22 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1979/02/22 00:00:00+00, ,30042,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.292639548306,47.6104336246074
1283847.84524746,245886.038895845,554,545759,TRC-1108,44TH AVE NE AND NE 50TH ST                                                                                                                                                                                                                                     ,GOOD,2011/06/08 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2011/06/08 00:00:00+00,1970/01/01 00:00:00+00,CALMING,26241,Y,SDOT,, ,,N,2011/06/01 00:00:00+00,N,N,17,Y,CRC,TRC,-122.280484757527,47.6648953229724
1270385.24132967,244469.576494396,555,508981,TRC-847,BURKE AVE N AND N 44TH ST                                                                                                                                                                                                                                      ,GOOD,2009/08/03 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1989/12/20 00:00:00+00, ,26808,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.334997592418,47.6603057582834
1269490.62200075,244070.817069978,556,508983,TRC-1089,WOODLAWN AVE N AND N 43RD ST                                                                                                                                                                                                                                   ,GOOD,2009/09/14 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1997/08/12 00:00:00+00, ,26812,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.338595569634,47.6591648617403
1276892.99372034,262373.813312724,557,509793,TRC-224,17TH AVE NE AND GOODWIN WAY NE                                                                                                                                                                                                                                 ,GOOD,2009/05/12 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1993/02/09 00:00:00+00, ,36747,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.309988339955,47.7097259380856
1270270.63851355,240416.313898236,558,509128,TRC-845,BURKE AVE N AND N 35TH ST                                                                                                                                                                                                                                      ,GOOD,2009/09/04 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1991/11/07 00:00:00+00, ,26904,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.335141595346,47.6491897799298
1281920.01023749,213215.718030393,559,509236,TRC-582,37TH AVE S AND S HANFORD ST                                                                                                                                                                                                                                    ,GOOD,2009/09/12 00:00:00+00,INSVC,SDOT,DISTRICT2, ,16,2009/10/14 00:00:00+00,1997/12/10 00:00:00+00, ,30888,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.285804842441,47.5752463367741
1266305.05655749,258901.078141168,560,509622,TRC-885,DAYTON AVE N AND N 97TH ST                                                                                                                                                                                                                                     ,GOOD,2009/09/24 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1981/12/22 00:00:00+00, ,37411,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.352707686267,47.6996423183166
1260623.77821568,255032.450041205,561,509583,TRC-1002,MARY AVE NW AND NW 83RD ST                                                                                                                                                                                                                                     ,GOOD,2009/07/27 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1984/05/18 00:00:00+00, ,24119,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.375460051427,47.6887288573752
1258398.95786139,204537.942085505,562,509488,TRC-602,38TH AVE SW AND SW JUNEAU ST                                                                                                                                                                                                                                   ,GOOD,2009/09/24 00:00:00+00,INSVC,SDOT,DISTRICT1, ,16,2009/10/14 00:00:00+00,1983/06/28 00:00:00+00, ,32820,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.380370269152,47.5502042200714
1265395.47210856,246552.646768525,563,509225,TRC-965,GREENWOOD AVE N AND N 51ST ST                                                                                                                                                                                                                                  ,GOOD,2009/06/23 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1981/02/24 00:00:00+00, ,25647,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.355409041051,47.6657466387694
1277882.94904935,231224.493088827,564,509652,TRC-363,22ND AVE E AND E MERCER ST                                                                                                                                                                                                                                     ,GOOD,2009/09/15 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1999/06/29 00:00:00+00, ,29340,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.303551058106,47.6243981640552
1257902.42998889,209830.030602917,565,509556,TRC-634,40TH AVE SW AND SW GENESEE ST                                                                                                                                                                                                                                  ,GOOD,2009/09/24 00:00:00+00,INSVC,SDOT,DISTRICT1, ,16,2009/10/14 00:00:00+00,1983/06/28 00:00:00+00, ,31896,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.382811933645,47.5646821164229
1264765.38116391,266884.597253338,566,509759,TRC-497,2ND AVE NW AND NW 127TH ST                                                                                                                                                                                                                                     ,FAIR,2009/09/10 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1994/04/12 00:00:00+00, ,35637,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.359602076294,47.7214411679173
1276351.38091978,221128.772118494,567,509845,TRC-276,18TH AVE S AND S LANE ST                                                                                                                                                                                                                                       ,GOOD,2009/09/21 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1981/02/10 00:00:00+00, ,30779,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.308975684381,47.5966455605648
1282335.52249391,203897.522756845,568,509776,TRC-611,39TH AVE S AND S JUNEAU ST                                                                                                                                                                                                                                     ,GOOD,2009/05/12 00:00:00+00,INSVC,SDOT,DISTRICT2, ,16,2009/10/14 00:00:00+00,1983/10/04 00:00:00+00, ,33631,N,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.283410475553,47.5497266062739
1271647.74040297,264067.397506461,569,509697,TRC-852,CORLISS AVE N AND N 117TH ST                                                                                                                                                                                                                                   ,GOOD,2009/09/25 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1987/05/29 00:00:00+00, ,36556,N,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.331423433476,47.7140900909453
1277376.46188083,223912.838745341,570,509778,TRC-343,21ST AVE AND E ALDER ST                                                                                                                                                                                                                                        ,GOOD,2009/09/09 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1993/07/09 00:00:00+00, ,30202,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.30503757997,47.604330463866
1258602.43248561,211160.315020278,571,509306,TRC-600,38TH AVE SW AND SW ANDOVER ST                                                                                                                                                                                                                                  ,GOOD,2009/09/24 00:00:00+00,INSVC,SDOT,DISTRICT1, ,16,2009/10/14 00:00:00+00,1985/05/29 00:00:00+00, ,31878,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.380085438765,47.5683669443245
1266649.21694185,258232.099132478,572,509733,TRC-919,EVANSTON AVE N AND N 95TH ST                                                                                                                                                                                                                                   ,FAIR,2009/09/24 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1981/09/03 00:00:00+00, ,37426,N,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.351256732525,47.6978272998954
1258414.46634142,253715.553399861,573,509605,TRC-372,22ND AVE NW AND NW 77TH ST                                                                                                                                                                                                                                     ,GOOD,2009/09/14 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1997/04/28 00:00:00+00, ,23886,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.384320657648,47.6849976251175
1267613.32721484,257416.060731649,574,509736,TRC-996,LINDEN AVE N AND N 92ND ST                                                                                                                                                                                                                                     ,GOOD,2009/09/24 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1970/01/01 00:00:00+00, ,37435,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.347277165606,47.6956426414724
1266641.30257384,237122.795878872,575,503851,TRC-7,4TH AVE N AND MCGRAW ST                                                                                                                                                                                                                                        ,GOOD,2009/05/12 00:00:00+00,INSVC,SDOT,DISTRICT7, ,16,1970/01/01 00:00:00+00,1986/09/08 00:00:00+00, ,28104,N,SDOT,, ,,N,1986/09/08 00:00:00+00,N,N,0,N,CRC,TRC,-122.349599998276,47.6399672864716
1276885.72204033,255958.279226154,576,509429,TRC-235,17TH AVE NE AND NE 88TH ST                                                                                                                                                                                                                                     ,GOOD,2009/08/03 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1989/05/08 00:00:00+00, ,37761,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.309518042796,47.6921407284733
1260766.45904782,252365.71064648,577,509533,TRC-818,ALONZO AVE NW AND NW 73RD ST                                                                                                                                                                                                                                   ,GOOD,2009/09/04 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1991/03/01 00:00:00+00, ,24165,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.374664016225,47.6814273398147
1280171.46943569,223810.102681234,578,509118,TRC-502,30TH AVE AND E ALDER ST                                                                                                                                                                                                                                        ,GOOD,2009/07/27 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1985/07/02 00:00:00+00, ,30094,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.293701915221,47.6041948278387
1263620.82506675,255375.379129559,579,508995,TRC-768,6TH AVE NW AND NW 84TH ST                                                                                                                                                                                                                                      ,GOOD,2009/07/27 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1986/07/02 00:00:00+00, ,24046,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OTHER,TRC,-122.363321617625,47.6898327919654
1279005.9094345,228309.574365839,580,509078,TRC-429,26TH AVE AND E OLIVE ST                                                                                                                                                                                                                                        ,GOOD,2009/07/27 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1988/05/20 00:00:00+00, ,29992,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.298773036016,47.6164671156161
1284103.95071971,245224.879407167,581,509095,TRC-676,45TH AVE NE AND NE 47TH ST                                                                                                                                                                                                                                     ,GOOD,2009/09/14 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,2000/01/24 00:00:00+00, ,26178,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.279395170322,47.6630962814572
1275607.14488702,257655.547835901,582,509860,TRC-137,12TH AVE NE AND NE 94TH ST                                                                                                                                                                                                                                     ,FAIR,2009/09/09 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1994/12/16 00:00:00+00, ,37520,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.314841326067,47.6967255463714
1282172.11897375,255411.345913589,583,509479,TRC-596,38TH AVE NE AND NE 86TH ST                                                                                                                                                                                                                                     ,GOOD,2009/09/04 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1992/02/24 00:00:00+00, ,37945,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.288014823924,47.6909175477972
1277284.74847274,246557.535216525,584,509744,TRC-291,19TH AVE NE AND NE 52ND ST                                                                                                                                                                                                                                     ,GOOD,2009/09/14 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1996/04/10 00:00:00+00, ,26047,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.307167129646,47.6663944427289
1265965.93418914,258248.373052508,585,509623,TRC-1040,PHINNEY AVE N AND N 95TH ST                                                                                                                                                                                                                                    ,GOOD,2009/09/10 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1994/04/12 00:00:00+00, ,37419,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.35403222628,47.6978349265911
1269400.47192067,240916.249258757,586,587316,TRC-1123,WOODLAWN AVE N AND N 36TH ST                                                                                                                                                                                                                                   ,GOOD,2012/11/01 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2012/11/01 00:00:00+00,1970/01/01 00:00:00+00,CALMING,26890,Y,SDOT,, ,,N,2012/08/03 00:00:00+00,N,N,17,Y,CRC,TRC,-122.338710930902,47.6505134781038
1276881.10431233,261261.414271593,587,509507,TRC-225,17TH AVE NE AND NE 107TH ST                                                                                                                                                                                                                                    ,POOR,2009/09/24 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1992/04/14 00:00:00+00, ,36755,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.30994993233,47.7066762545065
1277955.69004142,234431.332132116,588,509581,TRC-360,22ND AVE E AND E CRESCENT DR                                                                                                                                                                                                                                   ,GOOD,2009/07/16 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1984/05/21 00:00:00+00, ,28471,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.303504552278,47.6331918813509
1266918.31185412,255046.999545217,589,508953,TRC-955,FREMONT AVE N AND N 83RD ST                                                                                                                                                                                                                                    ,GOOD,2009/07/06 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1983/10/25 00:00:00+00, ,24272,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.349909303901,47.689111647885
1278943.67199443,234681.487460375,590,509689,TRC-432,26TH AVE E AND BOYER AVE E                                                                                                                                                                                                                                     ,GOOD,2009/07/06 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1982/04/07 00:00:00+00, ,28378,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OTHER,TRC,-122.299517516908,47.6339292247623
1276140.61560756,226139.325723618,591,509539,TRC-221,17TH AVE AND E MARION ST                                                                                                                                                                                                                                       ,GOOD,2009/09/09 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1993/07/15 00:00:00+00, ,30156,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.310219460499,47.6103683324936
1279869.90079539,223816.120089248,592,509119,TRC-484,29TH AVE AND E ALDER ST                                                                                                                                                                                                                                        ,GOOD,2009/09/09 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1994/08/13 00:00:00+00, ,30095,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.294924589098,47.6041956271222
